epoch,acc,loss,lr,val_acc,val_loss
66,0.9925,0.40416610598564146,3.1622778e-05,0.9898734177215189,0.3816574230224271
67,0.9975,0.3790283787250519,3.1622778e-05,0.9948717948717949,0.37194454891559403
68,0.9974874371859297,0.37685982815584346,3.1622778e-05,0.9898734177215189,0.37560716075233264
69,0.9925,0.3878508114814758,3.1622778e-05,0.9974358974358974,0.36841917954958403
70,0.995,0.3737607836723328,3.1622778e-05,0.9898734177215189,0.3732443616360049
71,0.9974874368864088,0.3678891161578384,3.1622778e-05,0.9923076923076923,0.37164449569506525
72,1.0,0.3640338289737701,3.1622778e-05,0.9923076923076923,0.3741345485051473
73,0.992462311557789,0.3807688421340444,3.1622778e-05,0.9949367088607595,0.3686213104785243
74,0.995,0.3684691655635834,3.1622778e-05,0.9897435897435898,0.3739612026092334
75,1.0,0.3657737576961517,1.0000001e-05,0.9898734177215189,0.37029214788086806
76,0.9974874371859297,0.38904035211208476,1.0000001e-05,0.9948717948717949,0.36502268207378874
77,0.995,0.37805533170700073,1.0000001e-05,0.9898734177215189,0.3718276201924191
78,0.995,0.3679878169298172,1.0000001e-05,0.9948717948717949,0.3667103522863144
79,0.9974874371859297,0.3706339173880055,1.0000001e-05,0.9897435897435898,0.3736305349912399
80,0.995,0.389154806137085,1.0000001e-05,0.9924050632911392,0.37119400486161436
81,1.0,0.36006697338430127,1.0000001e-05,0.9923076923076923,0.36787677323206874
82,0.995,0.3898562961816788,3.1622778e-06,0.9898734177215189,0.3726308858092827
83,1.0,0.3605097836256027,3.1622778e-06,0.9897435897435898,0.37195177872975665
84,0.9874371859296482,0.3775304391156489,3.1622778e-06,0.9974683544303797,0.361782450841952
85,0.985,0.39361650109291074,3.1622778e-06,0.9923076923076923,0.36767017734356416
86,0.995,0.3822429859638214,3.1622778e-06,0.9898734177215189,0.3725836504863787
87,0.9974874371859297,0.3708187314733189,3.1622778e-06,0.9897435897435898,0.3726008895115975
88,0.9975,0.36846141338348387,3.1622778e-06,0.9948717948717949,0.36472672621409097
89,0.9974874371859297,0.36680004734489785,3.1622778e-06,0.9949367088607595,0.3643273681779451
90,0.9975,0.3623776525259018,1.0000001e-06,0.9871794871794872,0.37667440290634446
91,0.99,0.3821074688434601,1.0000001e-06,0.9949367088607595,0.3648629714416552
92,1.0,0.36072309801925967,1.0000001e-06,0.9923076923076923,0.36761964299739935
93,0.9825,0.4180157029628754,1.0000001e-06,0.9898734177215189,0.3728095955486539
94,0.9975,0.3639747130870819,1.0000001e-06,0.9923076923076923,0.3682064140454317
